Date,State,Total_Cases,New_Cases,Total_Deaths,New_Deaths
2020-11-22,CA,1102033,14319,18754,73
2020-11-23,CA,1110370,8337,18796,42
2020-11-24,CA,1125699,15329,18817,21
2020-11-25,CA,1144049,18350,18930,113
2020-11-26,CA,1158689,14640,19031,101
2020-11-27,CA,1171324,12635,19109,78
2020-11-28,CA,1183320,11996,19154,45
2020-11-29,CA,1198934,15614,19189,35
2020-11-30,CA,1212968,14034,19220,31
2020-12-01,CA,1225189,12221,19249,29
2020-12-02,CA,1245951,20762,19368,119
2020-12-03,CA,1264539,18588,19481,113
2020-12-04,CA,1286557,22018,19682,201
2020-12-05,CA,1311625,25068,19808,126
2020-12-06,CA,1341700,30075,19930,122
2020-12-07,CA,1366435,24735,20028,98
2020-12-08,CA,1389707,23272,20087,59
2020-12-09,CA,1420558,30851,20255,168
2020-12-10,CA,1450235,29677,20458,203
2020-12-11,CA,1485703,35468,20643,185
2020-12-12,CA,1521432,35729,20812,169
2020-12-13,CA,1551766,30334,20995,183
2020-12-14,CA,1585044,33278,21088,93
2020-12-15,CA,1617370,32326,21178,90
2020-12-16,CA,1671081,53711,21410,232
2020-12-17,CA,1723362,52281,21817,407
2020-12-18,CA,1764374,41012,22080,263
2020-12-19,CA,1807982,43608,22346,266
2020-12-20,CA,1854456,46474,22571,225
2020-12-21,CA,1892348,37892,22715,144
2020-12-22,CA,1925007,32659,22826,111
2020-12-23,CA,1964076,39069,23097,271
2020-12-24,CA,1998115,34039,23384,287
2020-12-25,CA,2042290,44175,23724,340
2020-12-26,CA,2072665,30375,23902,178
2020-12-27,CA,2122806,50141,24121,219
2020-12-28,CA,2155976,33170,24195,74
2020-12-29,CA,2187221,31245,24311,116
2020-12-30,CA,2218142,30921,24738,427
2020-12-31,CA,2231552,13410,25374,636
2021-01-01,CA,2292568,61016,25802,428
2021-01-02,CA,2345909,53341,26236,434
2021-01-03,CA,2391261,45352,26494,258
2021-01-04,CA,2409703,18442,26480,-14
2021-01-05,CA,2452334,42631,26807,327
2021-01-06,CA,2482226,29892,27222,415
2021-01-07,CA,2518611,36385,27811,589
2021-01-08,CA,2568641,50030,28366,555
2021-01-09,CA,2621277,52636,28996,630
2021-01-10,CA,2670962,49685,29496,500
2021-01-11,CA,2710801,39839,29911,415
2021-01-12,CA,2747288,36487,30105,194
2021-01-13,CA,2781039,33751,30685,580
2021-01-14,CA,2816969,35930,31222,537
2021-01-15,CA,2859624,42655,31647,425
2021-01-16,CA,2900246,40622,32250,603
2021-01-17,CA,2942475,42229,32813,563
2021-01-18,CA,2973174,30699,33139,326
2021-01-19,CA,2996968,23794,33364,225
2021-01-20,CA,3019371,22403,33690,326
2021-01-21,CA,3039044,19673,34345,655
2021-01-22,CA,3062068,23024,35029,684
2021-01-23,CA,3085040,22972,35544,515
2021-01-24,CA,3109151,24111,36208,664
2021-01-25,CA,3136158,27007,36448,240
2021-01-26,CA,3153186,17028,36660,212
2021-01-27,CA,3169914,16728,37326,666
2021-01-28,CA,3186610,16696,38070,744
2021-01-29,CA,3205947,19337,38667,597
2021-01-30,CA,3224374,18427,39323,656
2021-01-31,CA,3243348,18974,39913,590
2021-02-01,CA,3258706,15358,40263,350
2021-02-02,CA,3270770,12064,40457,194
2021-02-03,CA,3281271,10501,41018,561
2021-02-04,CA,3294447,13176,41634,616
2021-02-05,CA,3308468,14021,42413,779
2021-02-06,CA,3320862,12394,43018,605
2021-02-07,CA,3335926,15064,43456,438
2021-02-08,CA,3346340,10414,43735,279
2021-02-09,CA,3354591,8251,43905,170
2021-02-10,CA,3362981,8390,44425,520
2021-02-11,CA,3371556,8575,44990,565
2021-02-12,CA,3381615,10059,45520,530
2021-02-13,CA,3391036,9421,45986,466
2021-02-14,CA,3399878,8842,46457,471
2021-02-15,CA,3406365,6487,46719,262
2021-02-16,CA,3412057,5692,46795,76
2021-02-17,CA,3416147,4090,47086,291
2021-02-18,CA,3421720,5573,47537,451
2021-02-19,CA,3428518,6798,47973,436
2021-02-20,CA,3435186,6668,48414,441
2021-02-21,CA,3441946,6760,48807,393
2021-02-22,CA,3446611,4665,49039,232
2021-02-23,CA,3450058,3447,49129,90
2021-02-24,CA,3455361,5303,49470,341
2021-02-25,CA,3460326,4965,50648,1178
2021-02-26,CA,3465726,5400,51121,473
2021-02-27,CA,3470877,5151,51505,384
2021-02-28,CA,3475562,4685,51794,289
2021-03-01,CA,3479078,3516,52032,238
2021-03-02,CA,3481611,2533,52129,97
2021-03-03,CA,3484963,3352,52429,300
2021-03-04,CA,3488467,3504,52823,394
2021-03-05,CA,3493126,4659,53194,371
2021-03-06,CA,3497578,4452,53464,270
2021-03-07,CA,3501394,3816,53722,258
2021-03-08,CA,3504652,3258,53828,106
2021-03-09,CA,3507266,2614,53878,50
2021-03-10,CA,3513678,6412,54320,442
2021-03-11,CA,3516862,3184,54590,270
2021-03-12,CA,3520333,3471,54878,288
2021-03-13,CA,3523563,3230,55095,217
2021-03-14,CA,3526335,2772,55235,140
2021-03-15,CA,3528795,2460,55330,95
2021-03-16,CA,3530055,1260,55372,42
2021-03-17,CA,3532496,2441,55577,205
2021-03-18,CA,3535534,3038,55795,218
2021-03-19,CA,3538821,3287,56027,232
2021-03-20,CA,3541928,3107,56072,45
2021-03-21,CA,3545278,3350,56118,46
2021-03-22,CA,3547278,2000,56545,427
2021-03-23,CA,3549101,1823,56596,51
2021-03-24,CA,3551056,1955,56850,254
2021-03-25,CA,3553307,2251,57091,241
2021-03-26,CA,3555915,2608,57336,245
2021-03-27,CA,3559193,3278,57551,215
2021-03-28,CA,3562191,2998,57746,195
2021-03-29,CA,3564468,2277,57778,32
2021-03-30,CA,3566464,1996,57788,10
2021-03-31,CA,3568426,1962,57936,148
2021-04-01,CA,3570660,2234,58090,154
2021-04-02,CA,3573074,2414,58269,179
2021-04-03,CA,3577951,4877,58404,135
2021-04-04,CA,3580351,2400,58513,109
2021-04-05,CA,3582463,2112,58534,21
2021-04-06,CA,3583830,1367,58541,7
2021-04-07,CA,3586059,2229,58659,118
2021-04-08,CA,3588152,2093,58788,129
2021-04-09,CA,3590758,2606,58943,155
2021-04-10,CA,3595224,4466,59113,170
2021-04-11,CA,3600178,4954,59218,105
2021-04-12,CA,3602827,2649,59249,31
2021-04-13,CA,3604395,1568,59258,9
2021-04-14,CA,3606882,2487,59372,114
2021-04-15,CA,3608898,2016,59508,136
2021-04-16,CA,3611349,2451,59587,79
2021-04-17,CA,3614112,2763,59690,103
2021-04-18,CA,3616779,2667,59768,78
2021-04-19,CA,3618695,1916,59772,4
2021-04-20,CA,3620301,1606,59804,32
2021-04-21,CA,3622427,2126,59890,86
2021-04-22,CA,3624838,2411,59992,102
2021-04-23,CA,3626656,1818,60086,94
2021-04-24,CA,3627885,1229,60135,49
2021-04-25,CA,3629624,1739,60188,53
2021-04-26,CA,3631740,2116,60203,15
2021-04-27,CA,3633185,1445,60208,5
2021-04-28,CA,3634778,1593,60273,65
2021-04-29,CA,3636235,1457,60362,89
2021-04-30,CA,3638132,1897,60467,105
2021-05-01,CA,3640226,2094,60625,158
2021-05-02,CA,3642480,2254,60748,123
2021-05-03,CA,3643992,1512,60763,15
2021-05-04,CA,3645341,1349,60765,2
2021-05-05,CA,3646729,1388,60862,97
2021-05-06,CA,3648276,1547,60927,65
2021-05-07,CA,3650747,2471,61027,100
2021-05-08,CA,3652692,1945,61167,140
2021-05-09,CA,3654545,1853,61228,61
2021-05-10,CA,3655922,1377,61241,13
2021-05-11,CA,3656967,1045,61246,5
2021-05-12,CA,3658198,1231,61305,59
2021-05-13,CA,3659641,1443,61351,46
2021-05-14,CA,3661675,2034,61417,66
2021-05-15,CA,3663539,1864,61444,27
2021-05-16,CA,3664909,1370,61499,55
2021-05-17,CA,3665904,995,61510,11
2021-05-18,CA,3666591,687,61513,3
2021-05-19,CA,3667550,959,61555,42
2021-05-20,CA,3668842,1292,61603,48
2021-05-21,CA,3670469,1627,61672,69
2021-05-22,CA,3671655,1186,61722,50
2021-05-23,CA,3672963,1308,61755,33
2021-05-24,CA,3674044,1081,61762,7
2021-05-25,CA,3674662,618,61770,8
2021-05-26,CA,3675817,1155,61824,54
2021-05-27,CA,3677235,1418,61855,31
2021-05-28,CA,3682099,4864,62025,170
2021-05-29,CA,3683309,1210,61999,-26
2021-05-30,CA,3684388,1079,62006,7
2021-05-31,CA,3685032,644,62011,5
2021-06-01,CA,3685455,423,62021,10
2021-06-02,CA,3685916,461,62044,23
2021-06-03,CA,3686689,773,62092,48
2021-06-04,CA,3687736,1047,62179,87
2021-06-05,CA,3688893,1157,62242,63
2021-06-06,CA,3689994,1101,62470,228
2021-06-07,CA,3690868,874,62473,3
2021-06-08,CA,3691660,792,62479,6
2021-06-09,CA,3692506,846,62499,20
2021-06-10,CA,3693362,856,62538,39
2021-06-11,CA,3694498,1136,62593,55
2021-06-12,CA,3695530,1032,62508,-85
2021-06-13,CA,3696472,942,62512,4
2021-06-14,CA,3697299,827,62505,-7
2021-06-15,CA,3697927,628,62515,10
2021-06-16,CA,3698626,699,62534,19
2021-06-17,CA,3699455,829,62565,31
2021-06-18,CA,3700750,1295,62622,57
2021-06-19,CA,3701926,1176,62654,32
2021-06-20,CA,3702882,956,62689,35
2021-06-21,CA,3704005,1123,62693,4
2021-06-22,CA,3704640,635,62701,8
2021-06-23,CA,3705427,787,62741,40
2021-06-24,CA,3706846,1419,62822,81
2021-06-25,CA,3708861,2015,62890,68
2021-06-26,CA,3710544,1683,62945,55
2021-06-27,CA,3712795,2251,62990,45
2021-06-28,CA,3714051,1256,62994,4
2021-06-29,CA,3714813,762,62999,5
2021-06-30,CA,3710454,-4359,63023,24
2021-07-01,CA,3712152,1698,63096,73
2021-07-02,CA,3713944,1792,63141,45
2021-07-03,CA,3713944,0,63141,0
2021-07-04,CA,3713944,0,63141,0
2021-07-05,CA,3713944,0,63141,0
2021-07-06,CA,3719674,5730,63238,97
2021-07-07,CA,3721006,1332,63259,21
2021-07-08,CA,3878207,1416,63317,58
2021-07-09,CA,3880618,2411,63376,59
2021-07-10,CA,3880618,0,63376,0
2021-07-11,CA,3880618,0,63376,0
2021-07-12,CA,3889528,8910,63472,96
2021-07-13,CA,3892784,3256,63478,6
2021-07-14,CA,3895877,3093,63508,30
2021-07-15,CA,3899499,3622,63533,25
2021-07-16,CA,3904150,4651,63598,65
2021-07-17,CA,3904150,0,63598,0
2021-07-18,CA,3904150,0,63598,0
2021-07-19,CA,3918247,14097,63649,51
2021-07-20,CA,3922970,4723,63653,4
2021-07-21,CA,3928255,5285,63664,11
2021-07-22,CA,3939217,10962,63695,31
2021-07-23,CA,3947201,7984,63741,46
2021-07-24,CA,3947201,0,63741,0
2021-07-25,CA,3947201,0,63741,0
2021-07-26,CA,3969141,21940,63806,65
2021-07-27,CA,3976872,7731,63811,5
2021-07-28,CA,3983721,6849,63849,38
2021-07-29,CA,3994499,10778,63891,42
2021-07-30,CA,4004855,10356,63935,44
2021-07-31,CA,4004855,0,63935,0
2021-08-01,CA,4004855,0,63935,0
2021-08-02,CA,4038262,33407,64085,150
2021-08-03,CA,4045580,7318,64096,11
2021-08-04,CA,4054132,8552,64150,54
2021-08-05,CA,4067174,13042,64206,56
2021-08-06,CA,4081576,14402,64243,37
2021-08-07,CA,4094492,12916,64276,33
2021-08-08,CA,4107763,13271,64312,36
2021-08-09,CA,4118188,10425,64318,6
2021-08-10,CA,4127813,9625,64328,10
2021-08-11,CA,4137738,9925,63976,-352
2021-08-12,CA,4148188,10450,64037,61
2021-08-13,CA,4162287,14099,64098,61
2021-08-14,CA,4176766,14479,64138,40
2021-08-15,CA,4190238,13472,64183,45
2021-08-16,CA,4201675,11437,64194,11
2021-08-17,CA,4211423,9748,64201,7
2021-08-18,CA,4225740,14317,64291,90
2021-08-19,CA,4248391,22651,64383,92
2021-08-20,CA,4263107,14716,64503,120
2021-08-21,CA,4276720,13613,64585,82
2021-08-22,CA,4291284,14564,64674,89
2021-08-23,CA,4301558,10274,64677,3
2021-08-24,CA,4311959,10401,64694,17
2021-08-25,CA,4323858,11899,64802,108
2021-08-26,CA,4341233,17375,64931,129
2021-08-27,CA,4355018,13785,65033,102
2021-08-28,CA,4370175,15157,65139,106
2021-08-29,CA,4382003,11828,65243,104
2021-08-30,CA,4396971,14968,65271,28
2021-08-31,CA,4406577,9606,65287,16
2021-09-01,CA,4429964,23387,65430,143
2021-09-02,CA,4445303,15339,65585,155
2021-09-03,CA,4457045,11742,65704,119
2021-09-04,CA,4466363,9318,65807,103
2021-09-05,CA,4480630,14267,65965,158
2021-09-06,CA,4489496,8866,65990,25
2021-09-07,CA,4497019,7523,66030,40
2021-09-08,CA,4504293,7274,66056,26
2021-09-09,CA,4515931,11638,66257,201
2021-09-10,CA,4525175,9244,66422,165
2021-09-11,CA,4538638,13463,66625,203
2021-09-12,CA,4547683,9045,66701,76
2021-09-13,CA,4554525,6842,66716,15
2021-09-14,CA,4566376,11851,66813,97
2021-09-15,CA,4574136,7760,67001,188
2021-09-16,CA,4588021,13885,67187,186
2021-09-17,CA,4597564,9543,67358,171
2021-09-18,CA,4606949,9385,67483,125
2021-09-19,CA,4615987,9038,67608,125
2021-09-20,CA,4622180,6193,67612,4
2021-09-21,CA,4628212,6032,67628,16
2021-09-22,CA,4634791,6579,67774,146
2021-09-23,CA,4646334,11543,67928,154
2021-09-24,CA,4653610,7276,68087,159
2021-09-25,CA,4653610,0,68087,0
2021-09-26,CA,4653610,0,68087,0
2021-09-27,CA,4676579,22969,68362,275
2021-09-28,CA,4681332,4753,68387,25
2021-09-29,CA,4687825,6493,68517,130
2021-09-30,CA,4698046,10221,68670,153
2021-10-01,CA,4705915,7869,68796,126
2021-10-02,CA,4705915,0,68796,0
2021-10-03,CA,4705915,0,68796,0
2021-10-04,CA,4724913,18998,69039,243
2021-10-05,CA,4728665,3752,69027,-12
2021-10-06,CA,4734051,5386,69184,157
2021-10-07,CA,4742491,8440,69351,167
2021-10-08,CA,4749201,6710,69507,156
2021-10-09,CA,4749201,0,69507,0
2021-10-10,CA,4749201,0,69507,0
2021-10-11,CA,4766122,16921,69741,234
2021-10-12,CA,4770213,4091,69756,15
2021-10-13,CA,4774247,4034,69862,106
2021-10-14,CA,4781510,7263,70010,148
2021-10-15,CA,4787698,6188,70150,140
2021-10-16,CA,4787698,0,70150,0
2021-10-17,CA,4787698,0,70150,0
2021-10-18,CA,4804462,16764,70416,266
2021-10-19,CA,4808543,4081,70437,21
2021-10-20,CA,4811613,3070,70593,156
2021-10-21,CA,4820020,8407,70741,148
2021-10-22,CA,4826113,6093,70884,143
2021-10-23,CA,4826113,0,70884,0
2021-10-24,CA,4826113,0,70884,0
2021-10-25,CA,4826113,0,70884,0
2021-10-26,CA,4850676,24563,71182,298
2021-10-27,CA,4855054,4378,71295,113
2021-10-28,CA,4885289,8770,71408,113
2021-10-29,CA,4892387,7098,71519,111
2021-10-30,CA,4892387,0,71519,0
2021-10-31,CA,4892387,0,71519,0
2021-11-01,CA,4911738,19351,71532,13
2021-11-02,CA,4915947,4209,71570,38
2021-11-03,CA,4919465,3518,71646,76
2021-11-04,CA,4929176,9711,71759,113
2021-11-05,CA,4937188,8012,71852,93
2021-11-06,CA,4937188,0,71852,0
2021-11-07,CA,4937188,0,71852,0
2021-11-08,CA,4956081,18893,71979,127
2021-11-09,CA,4960026,3945,71998,19
2021-11-10,CA,4963742,3716,72132,134
2021-11-11,CA,4972469,8727,72288,156
2021-11-12,CA,4972469,0,72288,0
2021-11-13,CA,4984465,11996,72436,148
2021-11-14,CA,4984465,0,72436,0
2021-11-15,CA,4992875,8410,72570,134
2021-11-16,CA,4997390,4515,72590,20
2021-11-17,CA,5001302,3912,72718,128
2021-11-18,CA,5009101,7799,72847,129
2021-11-19,CA,5014428,5327,73000,153
2021-11-20,CA,5014428,0,73000,0
2021-11-21,CA,5014428,0,73000,0
2021-11-22,CA,5029772,15344,73199,199
2021-11-23,CA,5033935,4163,73214,15
2021-11-24,CA,5036998,3063,73365,151
2021-11-25,CA,5041193,4195,73365,0
2021-11-26,CA,5045388,4195,73365,0
2021-11-27,CA,5049583,4195,73365,0
2021-11-28,CA,5053778,4195,73365,0
2021-11-29,CA,5057974,4196,73656,291
2021-11-30,CA,5062641,4667,73712,56
2021-12-01,CA,5066295,3654,73822,110
2021-12-02,CA,5077315,11020,73919,97
2021-12-03,CA,5084927,7612,74046,127
2021-12-04,CA,5084927,0,74046,0
2021-12-05,CA,5084927,0,74046,0
2021-12-06,CA,5107333,22406,74209,163
2021-12-07,CA,5113467,6134,74221,12
2021-12-08,CA,5118139,4672,74351,130
2021-12-09,CA,5126986,8847,74432,81
2021-12-10,CA,5133238,6252,74509,77
2021-12-11,CA,5133238,0,74509,0
2021-12-12,CA,5133238,0,74509,0
2021-12-13,CA,5152143,18905,74685,176
2021-12-14,CA,5157619,5476,74704,19
2021-12-15,CA,5162035,4416,74794,90
2021-12-16,CA,5171129,9094,74879,85
2021-12-17,CA,5178422,7293,74996,117
2021-12-18,CA,5178422,0,74996,0
2021-12-19,CA,5178422,0,74996,0
2021-12-20,CA,5204695,26273,75167,171
2021-12-21,CA,5212461,7766,75164,-3
2021-12-22,CA,5223364,10903,75281,117
2021-12-23,CA,5243781,20417,75383,102
2021-12-24,CA,5264182,20401,75461,78
2021-12-25,CA,5264182,0,75461,0
2021-12-26,CA,5264182,0,75461,0
2021-12-27,CA,5301385,37203,75461,0
2021-12-28,CA,5350816,49431,75558,97
2021-12-29,CA,5371564,20748,75629,71
2021-12-30,CA,5421162,49598,75738,109
2021-12-31,CA,5477529,56367,75847,109
2022-01-01,CA,5477529,0,75847,0
2022-01-02,CA,5477529,0,75847,0
2022-01-03,CA,5548724,71195,75847,0
2022-01-04,CA,5714613,165889,75924,77
2022-01-05,CA,5766356,51743,76054,130
2022-01-06,CA,5844204,77848,76054,0
2022-01-07,CA,5947810,103606,76341,287
2022-01-08,CA,5947810,0,76341,0
2022-01-09,CA,5947810,0,76341,0
2022-01-10,CA,6256630,308820,76550,209
2022-01-11,CA,6400010,143380,76564,14
2022-01-12,CA,6502320,102310,76683,119
2022-01-13,CA,6670139,167819,76804,121
2022-01-14,CA,6789403,119264,76940,136
2022-01-15,CA,6789403,0,76940,0
2022-01-16,CA,6789403,0,76940,0
2022-01-17,CA,7109212,319809,77270,330
2022-01-18,CA,7185586,76374,77306,36
2022-01-19,CA,7284223,98637,77345,39
2022-01-20,CA,7444677,160454,77521,176
2022-01-21,CA,7570538,125861,77722,201
2022-01-22,CA,7570538,0,77722,0
2022-01-23,CA,7570538,0,77722,0
2022-01-24,CA,7866610,296072,78101,379
2022-01-25,CA,7929436,62826,78118,17
2022-01-26,CA,8016654,87218,78316,198
2022-01-27,CA,8137057,120403,78571,255
2022-01-28,CA,8213786,76729,78825,254
2022-01-29,CA,8213786,0,78825,0
2022-01-30,CA,8213786,0,78825,0
2022-01-31,CA,8386012,172226,79284,459
2022-02-01,CA,8423159,37147,79382,98
2022-02-02,CA,8448709,25550,79621,239
2022-02-03,CA,8545237,96528,79802,181
2022-02-04,CA,8582249,37012,80022,220
2022-02-05,CA,8582249,0,80022,0
2022-02-06,CA,8582249,0,80022,0
2022-02-07,CA,8655610,73361,80539,517
2022-02-08,CA,8702920,47310,80640,101
2022-02-09,CA,8742232,39312,80912,272
2022-02-10,CA,8752983,10751,81074,162
2022-02-11,CA,8775930,22947,81437,363
2022-02-12,CA,8775930,0,81437,0
2022-02-13,CA,8775930,0,81437,0
2022-02-14,CA,8816088,40158,82026,589
2022-02-15,CA,8830785,14697,82142,116
2022-02-16,CA,8843229,12444,82382,240
2022-02-17,CA,8854449,11220,82589,207
2022-02-18,CA,8867026,12577,82873,284
2022-02-19,CA,8867026,0,82873,0
2022-02-20,CA,8867026,0,82873,0
2022-02-21,CA,8867026,0,82873,0
2022-02-22,CA,8907611,40585,83523,650
2022-02-23,CA,8914094,6483,83569,46
2022-02-24,CA,8929768,15674,83784,215
2022-02-25,CA,8941505,11737,83992,208
2022-02-26,CA,8941505,0,83992,0
2022-02-27,CA,8941505,0,83992,0
2022-02-28,CA,8960997,19492,84700,708
2022-03-01,CA,8962457,1460,84712,12
2022-03-02,CA,8968484,6027,84928,216
2022-03-03,CA,8981277,12793,85127,199
2022-03-04,CA,8987031,5754,85353,226
2022-03-05,CA,8987031,0,85353,0
2022-03-06,CA,8987031,0,85353,0
2022-03-07,CA,8999665,12634,85849,496
2022-03-08,CA,9002023,2358,85854,5
2022-03-09,CA,9007008,4985,86025,171
2022-03-10,CA,9015587,8579,86185,160
2022-03-11,CA,9019412,3825,86387,202
2022-03-12,CA,9019412,0,86387,0
2022-03-13,CA,9019412,0,86387,0
2022-03-14,CA,9031040,11628,86794,407
2022-03-15,CA,9031767,727,86792,-2
2022-03-16,CA,9035249,3482,86927,135
2022-03-17,CA,9040591,5342,87045,118
2022-03-18,CA,9045132,4541,87194,149
2022-03-19,CA,9045132,0,87194,0
2022-03-20,CA,9045132,0,87194,0
2022-03-21,CA,9060481,15349,87485,291
2022-03-22,CA,9061143,662,87498,13
2022-03-23,CA,9066243,5100,87590,92
2022-03-24,CA,9071134,4891,87702,112
2022-03-25,CA,9074163,3029,87809,107
2022-03-26,CA,9074163,0,87809,0
2022-03-27,CA,9074163,0,87809,0
2022-03-28,CA,9081332,7169,87954,145
2022-03-29,CA,9082073,741,87956,2
2022-03-30,CA,9084834,2761,88043,87
2022-03-31,CA,9091230,6396,88115,72
2022-04-01,CA,9095256,4026,88207,92
2022-04-02,CA,9095256,0,88207,0
2022-04-03,CA,9095256,0,88207,0
2022-04-04,CA,9095256,0,88207,0
2022-04-05,CA,9105181,9925,88355,148
2022-04-06,CA,9105181,0,88355,0
2022-04-07,CA,9105181,0,88355,0
2022-04-08,CA,9115022,9841,88557,202
2022-04-09,CA,9115022,0,88557,0
2022-04-10,CA,9115022,0,88557,0
2022-04-11,CA,9115022,0,88557,0
2022-04-12,CA,9115022,0,88557,0
2022-04-13,CA,9115022,0,88557,0
2022-04-14,CA,9133996,18974,88748,191
2022-04-15,CA,9140562,6566,88907,159
2022-04-16,CA,9140562,0,88907,0
2022-04-17,CA,9140562,0,88907,0
2022-04-18,CA,9140562,0,88907,0
2022-04-19,CA,9155320,14758,89054,147
2022-04-20,CA,9155320,0,89054,0
2022-04-21,CA,9155320,0,89054,0
2022-04-22,CA,9177609,22289,89255,201
2022-04-23,CA,9177609,0,89255,0
2022-04-24,CA,9177609,0,89255,0
2022-04-25,CA,9177609,0,89255,0
2022-04-26,CA,9198997,21388,89391,136
2022-04-27,CA,9198997,0,89391,0
2022-04-28,CA,9198997,0,89391,0
2022-04-29,CA,9221030,22033,89582,191
2022-04-30,CA,9221030,0,89582,0
2022-05-01,CA,9221030,0,89582,0
2022-05-02,CA,9221030,0,89582,0
2022-05-03,CA,9247030,26000,89694,112
2022-05-04,CA,9247030,0,89694,0
2022-05-05,CA,9247030,0,89694,0
2022-05-06,CA,9274208,27178,89851,157
2022-05-07,CA,9274208,0,89851,0
2022-05-08,CA,9274208,0,89851,0
2022-05-09,CA,9274208,0,89851,0
2022-05-10,CA,9307414,33206,89957,106
2022-05-11,CA,9307414,0,89957,0
2022-05-12,CA,9307414,0,89957,0
2022-05-13,CA,9334767,27353,90117,160
2022-05-14,CA,9334767,0,90117,0
2022-05-15,CA,9334767,0,90117,0
2022-05-16,CA,9334767,0,90117,0
2022-05-17,CA,9385311,50544,90219,102
2022-05-18,CA,9385311,0,90219,0
2022-05-19,CA,9385311,0,90219,0
2022-05-20,CA,9437716,52405,90382,163
2022-05-21,CA,9437716,0,90382,0
2022-05-22,CA,9437716,0,90382,0
2022-05-23,CA,9437716,0,90382,0
2022-05-24,CA,9493324,55608,90488,106
2022-05-25,CA,9493324,0,90488,0
2022-05-26,CA,9493324,0,90488,0
2022-05-27,CA,9543015,49691,90612,124
2022-05-28,CA,9543015,0,90612,0
2022-05-29,CA,9543015,0,90612,0
2022-05-30,CA,9543015,0,90612,0
2022-05-31,CA,9602503,59488,90719,107
2022-06-01,CA,9602503,0,90719,0
2022-06-02,CA,9602503,0,90719,0
2022-06-03,CA,9647488,44985,90815,96
2022-06-04,CA,9647488,0,90815,0
2022-06-05,CA,9647488,0,90815,0
2022-06-06,CA,9647488,0,90815,0
2022-06-07,CA,9717111,69623,90892,77
2022-06-08,CA,9717111,0,90892,0
2022-06-09,CA,9717111,0,90892,0
2022-06-10,CA,9775764,58653,91006,114
2022-06-11,CA,9775764,0,91006,0
2022-06-12,CA,9775764,0,91006,0
2022-06-13,CA,9775764,0,91006,0
2022-06-14,CA,9839072,63308,91107,101
2022-06-15,CA,9839072,0,91107,0
2022-06-16,CA,9839072,0,91107,0
2022-06-17,CA,9881072,42000,91240,133
2022-06-18,CA,9881072,0,91240,0
2022-06-19,CA,9881072,0,91240,0
2022-06-20,CA,9881072,0,91240,0
2022-06-21,CA,9946098,65026,91314,74
2022-06-22,CA,9946098,0,91314,0
2022-06-23,CA,9946098,0,91314,0
2022-06-24,CA,10010679,64581,91420,106
2022-06-25,CA,10010679,0,91420,0
2022-06-26,CA,10010679,0,91420,0
2022-06-27,CA,10010679,0,91420,0
2022-06-28,CA,10076018,65339,91516,96
2022-06-29,CA,10076018,0,91516,0
2022-06-30,CA,10076018,0,91516,0
2022-07-01,CA,10143414,67396,91701,185
2022-07-02,CA,10143414,0,91701,0
2022-07-03,CA,10143414,0,91701,0
2022-07-04,CA,10143414,0,91701,0
2022-07-05,CA,10212491,69077,91795,94
2022-07-06,CA,10212491,0,91795,0
2022-07-07,CA,10212491,0,91795,0
2022-07-08,CA,10266226,53735,91930,135
2022-07-09,CA,10266226,0,91930,0
2022-07-10,CA,10266226,0,91930,0
2022-07-11,CA,10266226,0,91930,0
2022-07-12,CA,10345430,79204,92055,125
2022-07-13,CA,10345430,0,92055,0
2022-07-14,CA,10345430,0,92055,0
2022-07-15,CA,10420473,75043,92185,130
2022-07-16,CA,10420473,0,92185,0
2022-07-17,CA,10420473,0,92185,0
2022-07-18,CA,10420473,0,92185,0
2022-07-19,CA,10495155,74682,92292,107
2022-07-20,CA,10495155,0,92292,0
2022-07-21,CA,10495155,0,92292,0
2022-07-22,CA,10564928,69773,92469,177
2022-07-23,CA,10564928,0,92469,0
2022-07-24,CA,10564928,0,92469,0
2022-07-25,CA,10564928,0,92469,0
2022-07-26,CA,10632055,67127,92595,126
2022-07-27,CA,10632055,0,92595,0
2022-07-28,CA,10632055,0,92595,0
2022-07-29,CA,10688199,56144,92763,168
2022-07-30,CA,10688199,0,92763,0
2022-07-31,CA,10688199,0,92763,0
2022-08-01,CA,10688199,0,92763,0
2022-08-02,CA,10748851,60652,92889,126
2022-08-03,CA,10748851,0,92889,0
2022-08-04,CA,10748851,0,92889,0
2022-08-05,CA,10796918,48067,93056,167
2022-08-06,CA,10796918,0,93056,0
2022-08-07,CA,10796918,0,93056,0
2022-08-08,CA,10796918,0,93056,0
2022-08-09,CA,10844550,47632,93193,137
2022-08-10,CA,10844550,0,93193,0
2022-08-11,CA,10844550,0,93193,0
2022-08-12,CA,10888858,44308,93378,185
2022-08-13,CA,10888858,0,93378,0
2022-08-14,CA,10888858,0,93378,0
2022-08-15,CA,10888858,0,93378,0
2022-08-16,CA,10930234,41376,93517,139
2022-08-17,CA,10930234,0,93517,0
2022-08-18,CA,10930234,0,93517,0
2022-08-19,CA,10970412,40178,93704,187
2022-08-20,CA,10970412,0,93704,0
2022-08-21,CA,10970412,0,93704,0
2022-08-22,CA,10970412,0,93704,0
2022-08-23,CA,11006684,36272,93843,139
2022-08-24,CA,11006684,0,93843,0
2022-08-25,CA,11006684,0,93843,0
2022-08-26,CA,11045449,38765,94047,204
